Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-01 00:00:00-05:00,246.3000030517578,250.0500030517578,224.25,224.85000610351562,500308,0.0,0.0
2016-01-08 00:00:00-05:00,226.8000030517578,228.75,191.85000610351562,206.39999389648438,577313,0.0,0.0
2016-01-15 00:00:00-05:00,197.25,223.0500030517578,194.6999969482422,214.1999969482422,1184154,0.0,0.0
2016-01-22 00:00:00-05:00,219.89999389648438,230.5500030517578,202.64999389648438,205.64999389648438,550540,0.0,0.0
2016-01-29 00:00:00-05:00,207.4499969482422,212.5500030517578,172.9499969482422,175.35000610351562,822140,0.0,0.0
2016-02-05 00:00:00-05:00,173.25,180.4499969482422,160.5,169.8000030517578,922126,0.0,0.0
2016-02-12 00:00:00-05:00,173.25,182.25,169.1999969482422,170.10000610351562,321986,0.0,0.0
2016-02-19 00:00:00-05:00,169.35000610351562,176.25,157.8000030517578,169.5,426246,0.0,0.0
2016-02-26 00:00:00-05:00,169.5,175.5,160.0500030517578,171.60000610351562,490960,0.0,0.0
2016-03-04 00:00:00-05:00,175.0500030517578,186.75,168.3000030517578,180.4499969482422,497234,0.0,0.0
2016-03-11 00:00:00-05:00,182.5500030517578,198.75,177.3000030517578,184.8000030517578,582760,0.0,0.0
2016-03-18 00:00:00-04:00,186.0,197.6999969482422,180.3000030517578,190.64999389648438,379407,0.0,0.0
2016-03-25 00:00:00-04:00,191.6999969482422,210.0,186.4499969482422,206.25,260420,0.0,0.0
2016-04-01 00:00:00-04:00,204.4499969482422,237.75,202.5,227.25,489232,0.0,0.0
2016-04-08 00:00:00-04:00,230.6999969482422,235.0500030517578,217.9499969482422,227.85000610351562,396254,0.0,0.0
2016-04-15 00:00:00-04:00,226.64999389648438,239.10000610351562,223.64999389648438,236.5500030517578,311333,0.0,0.0
2016-04-22 00:00:00-04:00,236.5500030517578,246.75,235.1999969482422,242.10000610351562,300587,0.0,0.0
2016-04-29 00:00:00-04:00,240.60000610351562,242.10000610351562,203.39999389648438,204.75,433960,0.0,0.0
2016-05-06 00:00:00-04:00,202.9499969482422,207.3000030517578,193.0500030517578,196.35000610351562,256119,0.0,0.0
2016-05-13 00:00:00-04:00,195.75,209.85000610351562,192.3000030517578,200.85000610351562,246907,0.0,0.0
2016-05-20 00:00:00-04:00,202.5,223.64999389648438,199.1999969482422,223.5,286714,0.0,0.0
2016-05-27 00:00:00-04:00,224.39999389648438,239.85000610351562,221.39999389648438,239.39999389648438,256407,0.0,0.0
2016-06-03 00:00:00-04:00,238.64999389648438,245.10000610351562,232.5,244.1999969482422,338193,0.0,0.0
2016-06-10 00:00:00-04:00,240.60000610351562,241.35000610351562,221.25,225.3000030517578,273013,0.0,0.0
2016-06-17 00:00:00-04:00,225.75,239.39999389648438,221.10000610351562,233.10000610351562,315873,0.0,0.0
2016-06-24 00:00:00-04:00,222.14999389648438,228.75,199.64999389648438,213.4499969482422,339106,0.0,0.0
2016-07-01 00:00:00-04:00,212.6999969482422,217.0500030517578,204.60000610351562,214.5,232926,0.0,0.0
2016-07-08 00:00:00-04:00,215.5500030517578,239.39999389648438,215.10000610351562,234.3000030517578,317614,0.0,0.0
2016-07-15 00:00:00-04:00,235.8000030517578,236.85000610351562,224.25,230.85000610351562,265440,0.0,0.0
2016-07-22 00:00:00-04:00,230.6999969482422,242.6999969482422,225.14999389648438,241.5,411907,0.0,0.0
2016-07-29 00:00:00-04:00,241.35000610351562,271.79998779296875,241.1999969482422,261.8999938964844,634240,0.0,0.0
2016-08-05 00:00:00-04:00,260.8500061035156,265.3500061035156,253.64999389648438,258.1499938964844,226420,0.0,0.0
2016-08-12 00:00:00-04:00,258.1499938964844,267.29998779296875,253.35000610351562,265.79998779296875,228307,0.0,0.0
2016-08-19 00:00:00-04:00,265.5,280.5,254.85000610351562,260.1000061035156,332027,0.0,0.0
2016-08-26 00:00:00-04:00,259.79998779296875,271.79998779296875,254.6999969482422,271.6499938964844,285166,0.0,0.0
2016-09-02 00:00:00-04:00,272.70001220703125,299.70001220703125,268.20001220703125,294.1499938964844,343993,0.0,0.0
2016-09-09 00:00:00-04:00,292.20001220703125,292.20001220703125,275.54998779296875,288.75,423733,0.0,0.0
2016-09-16 00:00:00-04:00,288.75,294.0,278.70001220703125,292.79998779296875,388473,0.0,0.0
2016-09-23 00:00:00-04:00,292.5,292.5,238.1999969482422,254.25,943247,0.0,0.0
2016-09-30 00:00:00-04:00,255.89999389648438,265.3500061035156,251.39999389648438,255.0,320100,0.0,0.0
2016-10-07 00:00:00-04:00,256.20001220703125,260.70001220703125,238.8000030517578,241.1999969482422,267106,0.0,0.0
2016-10-14 00:00:00-04:00,242.85000610351562,249.14999389648438,196.1999969482422,206.25,1435160,0.0,0.0
2016-10-21 00:00:00-04:00,204.0,206.5500030517578,181.8000030517578,183.75,572946,0.0,0.0
2016-10-28 00:00:00-04:00,183.4499969482422,189.4499969482422,177.14999389648438,177.75,806667,0.0,0.0
2016-11-04 00:00:00-04:00,183.0,216.60000610351562,183.0,205.1999969482422,1110867,0.0,0.0
2016-11-11 00:00:00-05:00,205.0500030517578,221.10000610351562,198.0,209.5500030517578,448160,0.0,0.0
2016-11-18 00:00:00-05:00,206.10000610351562,212.10000610351562,190.8000030517578,199.0500030517578,306794,0.0,0.0
2016-11-25 00:00:00-05:00,200.25,202.9499969482422,175.0500030517578,181.5,461740,0.0,0.0
2016-12-02 00:00:00-05:00,181.5,194.39999389648438,178.5,194.25,427740,0.0,0.0
2016-12-09 00:00:00-05:00,195.89999389648438,201.0,180.4499969482422,188.85000610351562,507480,0.0,0.0
2016-12-16 00:00:00-05:00,189.89999389648438,199.35000610351562,183.0,184.8000030517578,484547,0.0,0.0
2016-12-23 00:00:00-05:00,184.5,195.75,180.4499969482422,183.0,211180,0.0,0.0
2016-12-30 00:00:00-05:00,184.1999969482422,199.0500030517578,183.0,198.0,264701,0.0,0.0
2017-01-06 00:00:00-05:00,201.75,209.5500030517578,187.9499969482422,192.3000030517578,351121,0.0,0.0
2017-01-13 00:00:00-05:00,193.5,199.1999969482422,181.0500030517578,183.75,282607,0.0,0.0
2017-01-20 00:00:00-05:00,182.85000610351562,186.4499969482422,175.35000610351562,183.75,344573,0.0,0.0
2017-01-27 00:00:00-05:00,184.0500030517578,189.4499969482422,171.14999389648438,185.85000610351562,470100,0.0,0.0
2017-02-03 00:00:00-05:00,187.9499969482422,205.5,186.3000030517578,205.35000610351562,330460,0.0,0.0
2017-02-10 00:00:00-05:00,200.5500030517578,209.39999389648438,194.10000610351562,194.6999969482422,345260,0.0,0.0
2017-02-17 00:00:00-05:00,193.5,202.1999969482422,192.89999389648438,198.0,275528,0.0,0.0
2017-02-24 00:00:00-05:00,196.35000610351562,234.14999389648438,187.5,221.85000610351562,864707,0.0,0.0
2017-03-03 00:00:00-05:00,222.4499969482422,232.8000030517578,209.25,229.8000030517578,543727,0.0,0.0
2017-03-10 00:00:00-05:00,231.14999389648438,237.60000610351562,224.85000610351562,235.64999389648438,303814,0.0,0.0
2017-03-17 00:00:00-04:00,234.3000030517578,350.54998779296875,224.39999389648438,337.95001220703125,2317753,0.0,0.0
2017-03-24 00:00:00-04:00,337.6499938964844,373.20001220703125,322.5,348.75,701120,0.0,0.0
2017-03-31 00:00:00-04:00,348.6000061035156,361.04998779296875,310.95001220703125,315.6000061035156,695646,0.0,0.0
2017-04-07 00:00:00-04:00,312.8999938964844,316.04998779296875,270.0,280.95001220703125,907867,0.0,0.0
2017-04-14 00:00:00-04:00,279.1499938964844,295.79998779296875,274.79998779296875,286.95001220703125,502641,0.0,0.0
2017-04-21 00:00:00-04:00,286.79998779296875,294.6000061035156,272.54998779296875,283.95001220703125,591926,0.0,0.0
2017-04-28 00:00:00-04:00,285.0,289.20001220703125,274.04998779296875,278.70001220703125,416106,0.0,0.0
2017-05-05 00:00:00-04:00,278.8500061035156,294.1499938964844,259.95001220703125,291.1499938964844,613028,0.0,0.0
2017-05-12 00:00:00-04:00,291.0,299.3999938964844,277.6499938964844,293.1000061035156,371561,0.0,0.0
2017-05-19 00:00:00-04:00,292.95001220703125,323.25,281.70001220703125,322.5,548600,0.0,0.0
2017-05-26 00:00:00-04:00,322.3500061035156,322.3500061035156,280.04998779296875,300.0,431347,0.0,0.0
2017-06-02 00:00:00-04:00,301.04998779296875,310.95001220703125,276.0,279.8999938964844,562340,0.0,0.0
2017-06-09 00:00:00-04:00,280.6499938964844,293.8500061035156,263.8500061035156,271.3500061035156,326013,0.0,0.0
2017-06-16 00:00:00-04:00,267.1499938964844,298.6499938964844,267.1499938964844,292.5,388740,0.0,0.0
2017-06-23 00:00:00-04:00,292.5,304.20001220703125,281.70001220703125,290.1000061035156,289701,0.0,0.0
2017-06-30 00:00:00-04:00,289.95001220703125,306.1499938964844,285.6000061035156,292.5,171846,0.0,0.0
2017-07-07 00:00:00-04:00,294.8999938964844,317.8500061035156,285.45001220703125,312.1499938964844,299653,0.0,0.0
2017-07-14 00:00:00-04:00,310.5,337.5,306.0,332.54998779296875,443041,0.0,0.0
2017-07-21 00:00:00-04:00,332.8500061035156,357.0,329.70001220703125,339.1499938964844,559560,0.0,0.0
2017-07-28 00:00:00-04:00,338.25,347.8500061035156,297.6000061035156,300.6000061035156,409446,0.0,0.0
2017-08-04 00:00:00-04:00,300.75,313.79998779296875,267.0,269.25,452926,0.0,0.0
2017-08-11 00:00:00-04:00,269.54998779296875,295.5,265.6499938964844,276.29998779296875,379806,0.0,0.0
2017-08-18 00:00:00-04:00,274.20001220703125,282.75,262.6499938964844,280.04998779296875,275960,0.0,0.0
2017-08-25 00:00:00-04:00,281.3999938964844,317.25,276.45001220703125,315.45001220703125,313734,0.0,0.0
2017-09-01 00:00:00-04:00,316.95001220703125,339.75,309.45001220703125,337.04998779296875,304780,0.0,0.0
2017-09-08 00:00:00-04:00,334.5,341.25,320.1000061035156,330.0,328227,0.0,0.0
2017-09-15 00:00:00-04:00,330.29998779296875,343.3500061035156,316.6499938964844,328.04998779296875,387094,0.0,0.0
2017-09-22 00:00:00-04:00,327.8999938964844,357.6000061035156,326.25,355.20001220703125,469806,0.0,0.0
2017-09-29 00:00:00-04:00,354.8999938964844,375.29998779296875,346.95001220703125,370.3500061035156,446346,0.0,0.0
2017-10-06 00:00:00-04:00,369.8999938964844,372.1499938964844,340.79998779296875,345.29998779296875,325532,0.0,0.0
2017-10-13 00:00:00-04:00,344.3999938964844,367.04998779296875,341.25,355.04998779296875,394068,0.0,0.0
2017-10-20 00:00:00-04:00,358.95001220703125,372.6000061035156,349.79998779296875,354.8999938964844,343939,0.0,0.0
2017-10-27 00:00:00-04:00,354.0,364.5,343.79998779296875,352.95001220703125,354646,0.0,0.0
2017-11-03 00:00:00-04:00,353.1000061035156,489.0,348.0,476.1000061035156,1062194,0.0,0.0
2017-11-10 00:00:00-05:00,479.8500061035156,686.4000244140625,470.54998779296875,673.9500122070312,2397646,0.0,0.0
2017-11-17 00:00:00-05:00,671.25,750.0,663.0,746.25,745680,0.0,0.0
2017-11-24 00:00:00-05:00,719.0999755859375,831.2999877929688,718.5,809.8499755859375,954907,0.0,0.0
2017-12-01 00:00:00-05:00,803.5499877929688,828.4500122070312,726.75,822.4500122070312,901587,0.0,0.0
2017-12-08 00:00:00-05:00,821.8499755859375,867.4500122070312,799.3499755859375,825.75,635574,0.0,0.0
2017-12-15 00:00:00-05:00,826.9500122070312,877.0499877929688,826.7999877929688,861.2999877929688,576368,0.0,0.0
2017-12-22 00:00:00-05:00,868.0499877929688,928.2000122070312,865.6500244140625,907.5,445227,0.0,0.0
2017-12-29 00:00:00-05:00,912.0,914.7000122070312,844.7999877929688,875.0999755859375,428261,0.0,0.0
2018-01-05 00:00:00-05:00,875.0999755859375,1109.25,819.4500122070312,1048.199951171875,1173881,0.0,0.0
2018-01-12 00:00:00-05:00,1056.75,1129.949951171875,1022.25,1052.4000244140625,649040,0.0,0.0
2018-01-19 00:00:00-05:00,1046.25,1196.25,1044.300048828125,1183.949951171875,887819,0.0,0.0
2018-01-26 00:00:00-05:00,1188.449951171875,1351.3499755859375,1160.699951171875,1331.0999755859375,729820,0.0,0.0
2018-02-02 00:00:00-05:00,1312.5,1485.300048828125,1050.1500244140625,1119.75,1310714,0.0,0.0
2018-02-09 00:00:00-05:00,1129.5,1303.050048828125,1042.5,1232.0999755859375,1161380,0.0,0.0
2018-02-16 00:00:00-05:00,1226.550048828125,1364.4000244140625,1219.949951171875,1323.1500244140625,609401,0.0,0.0
2018-02-23 00:00:00-05:00,1330.5,1379.25,1231.5,1268.25,535527,0.0,0.0
2018-03-02 00:00:00-05:00,1327.5,1627.5,1305.0,1626.5999755859375,1096074,0.0,0.0
2018-03-09 00:00:00-05:00,1607.550048828125,1670.4000244140625,1487.4000244140625,1530.1500244140625,920461,0.0,0.0
2018-03-16 00:00:00-04:00,1535.550048828125,1636.3499755859375,1524.75,1560.1500244140625,3000314,0.0,0.0
2018-03-23 00:00:00-04:00,1558.3499755859375,1618.6500244140625,1541.8499755859375,1593.9000244140625,593434,0.0,0.0
2018-03-30 00:00:00-04:00,1604.550048828125,1623.449951171875,1447.199951171875,1521.5999755859375,492906,0.0,0.0
2018-04-06 00:00:00-04:00,1410.0,1590.0,1347.0,1556.0999755859375,856821,0.0,0.0
2018-04-13 00:00:00-04:00,1570.949951171875,1573.199951171875,1218.9000244140625,1352.25,939008,0.0,0.0
2018-04-20 00:00:00-04:00,1347.300048828125,1359.9000244140625,1190.25,1262.8499755859375,823453,0.0,0.0
2018-04-27 00:00:00-04:00,1258.6500244140625,1303.199951171875,1203.75,1241.25,535967,0.0,0.0
2018-05-04 00:00:00-04:00,1231.3499755859375,1231.3499755859375,1129.949951171875,1159.3499755859375,806287,0.0,0.0
2018-05-11 00:00:00-04:00,1125.0,1288.5,1060.3499755859375,1188.449951171875,1135814,0.0,0.0
2018-05-18 00:00:00-04:00,1197.300048828125,1299.449951171875,1194.9000244140625,1208.699951171875,683266,0.0,0.0
2018-05-25 00:00:00-04:00,1210.199951171875,1252.050048828125,1146.300048828125,1204.050048828125,1069601,0.0,0.0
2018-06-01 00:00:00-04:00,1192.050048828125,1382.550048828125,758.4000244140625,794.5499877929688,4969174,0.0,0.0
2018-06-08 00:00:00-04:00,804.1500244140625,853.0499877929688,761.25,846.1500244140625,1800154,0.0,0.0
2018-06-15 00:00:00-04:00,845.8499755859375,888.0,827.4000244140625,837.9000244140625,1458006,0.0,0.0
2018-06-22 00:00:00-04:00,841.5,843.0,667.6500244140625,723.0,3019013,0.0,0.0
2018-06-29 00:00:00-04:00,723.2999877929688,740.4000244140625,703.9500122070312,713.0999755859375,652194,0.0,0.0
2018-07-06 00:00:00-04:00,719.4000244140625,725.4000244140625,690.9000244140625,715.0499877929688,687094,0.0,0.0
2018-07-13 00:00:00-04:00,712.5,744.1500244140625,702.0,736.2000122070312,570620,0.0,0.0
2018-07-20 00:00:00-04:00,734.5499877929688,759.75,685.3499755859375,752.25,745966,0.0,0.0
2018-07-27 00:00:00-04:00,755.0999755859375,815.8499755859375,732.1500244140625,814.5,627620,0.0,0.0
2018-08-03 00:00:00-04:00,811.6500244140625,895.7999877929688,774.0,890.5499877929688,813613,0.0,0.0
2018-08-10 00:00:00-04:00,875.25,928.2000122070312,844.0499877929688,899.25,747532,0.0,0.0
2018-08-17 00:00:00-04:00,902.25,963.1500244140625,880.5,952.6500244140625,548014,0.0,0.0
2018-08-24 00:00:00-04:00,956.5499877929688,1015.7999877929688,948.0,990.0,482167,0.0,0.0
2018-08-31 00:00:00-04:00,991.9500122070312,1046.4000244140625,962.5499877929688,990.0,603014,0.0,0.0
2018-09-07 00:00:00-04:00,983.5499877929688,1004.25,910.3499755859375,928.5,554681,0.0,0.0
2018-09-14 00:00:00-04:00,924.0,928.5,833.8499755859375,876.5999755859375,651493,0.0,0.0
2018-09-21 00:00:00-04:00,884.7000122070312,940.5,871.7999877929688,913.6500244140625,830933,0.0,0.0
2018-09-28 00:00:00-04:00,913.5,918.1500244140625,775.0499877929688,781.6500244140625,972614,0.0,0.0
2018-10-05 00:00:00-04:00,785.25,802.9500122070312,708.5999755859375,718.5,602654,0.0,0.0
2018-10-12 00:00:00-04:00,740.4000244140625,763.9500122070312,721.9500122070312,743.4000244140625,465434,0.0,0.0
2018-10-19 00:00:00-04:00,744.75,769.2000122070312,531.9000244140625,551.5499877929688,1298307,0.0,0.0
2018-10-26 00:00:00-04:00,544.5,613.2000122070312,528.2999877929688,610.3499755859375,717126,0.0,0.0
