Date,Stock Splits
2023-10-16 00:00:00-04:00,0.2
2024-02-05 00:00:00-05:00,0.022222222222222223
2024-06-07 00:00:00-04:00,0.01
2024-11-11 00:00:00-05:00,0.125
2025-06-12 00:00:00-04:00,0.125
