Date,Stock Splits
2008-07-17 00:00:00-04:00,0.1
2011-03-23 00:00:00-04:00,2.0
2012-05-25 00:00:00-04:00,0.5
2017-05-19 00:00:00-04:00,0.1
2020-04-02 00:00:00-04:00,0.038461538461538464
2022-09-19 00:00:00-04:00,0.07142857142857142
2023-09-01 00:00:00-04:00,0.045454545454545456
2024-09-30 00:00:00-04:00,0.125
