Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-13 00:00:00-05:00,240.0,244.32000732421875,64.80000305175781,76.80000305175781,81418,0.0,0.0
2023-11-20 00:00:00-05:00,71.5199966430664,129.60000610351562,70.08000183105469,96.0,103033,0.0,0.0
2023-11-27 00:00:00-05:00,85.91999816894531,88.31999969482422,52.79999923706055,52.79999923706055,35273,0.0,0.0
2023-12-04 00:00:00-05:00,53.7599983215332,63.84000015258789,50.880001068115234,51.84000015258789,15669,0.0,0.0
2023-12-11 00:00:00-05:00,51.119998931884766,53.7599983215332,39.3120002746582,40.79999923706055,20665,0.0,0.0
2023-12-18 00:00:00-05:00,39.599998474121094,41.231998443603516,31.68000030517578,38.97600173950195,11018,0.0,0.0
2023-12-25 00:00:00-05:00,40.03200149536133,56.63999938964844,34.992000579833984,54.2400016784668,48267,0.0,0.0
2024-01-01 00:00:00-05:00,72.0,73.44000244140625,38.880001068115234,46.08000183105469,238819,0.0,0.0
2024-01-08 00:00:00-05:00,46.41600036621094,51.36000061035156,40.79999923706055,41.95199966430664,6567,0.0,0.0
2024-01-15 00:00:00-05:00,41.279998779296875,47.52000045776367,32.15999984741211,34.560001373291016,5187,0.0,0.0
2024-01-22 00:00:00-05:00,35.42399978637695,37.63199996948242,31.24799919128418,34.560001373291016,4358,0.0,0.0
2024-01-29 00:00:00-05:00,38.63999938964844,42.2400016784668,32.15999984741211,34.512001037597656,2633,0.0,0.0
2024-02-05 00:00:00-05:00,32.63999938964844,36.57600021362305,32.01599884033203,35.42399978637695,1940,0.0,0.0
2024-02-12 00:00:00-05:00,35.52000045776367,39.36000061035156,33.599998474121094,34.560001373291016,2889,0.0,0.0
2024-02-19 00:00:00-05:00,34.560001373291016,35.56800079345703,31.68000030517578,31.775999069213867,2657,0.0,0.0
2024-02-26 00:00:00-05:00,31.775999069213867,35.52000045776367,31.24799919128418,32.880001068115234,1769,0.0,0.0
2024-03-04 00:00:00-05:00,32.63999938964844,33.98400115966797,19.823999404907227,19.920000076293945,9004,0.0,0.0
2024-03-11 00:00:00-04:00,23.375999450683594,26.399999618530273,20.06399917602539,21.93600082397461,25161,0.0,0.0
2024-03-18 00:00:00-04:00,21.600000381469727,24.0,16.079999923706055,17.663999557495117,9142,0.0,0.0
2024-03-25 00:00:00-04:00,17.327999114990234,18.527999877929688,12.479999542236328,14.112000465393066,9830,0.0,0.0
2024-04-01 00:00:00-04:00,14.592000007629395,22.31999969482422,13.008000373840332,17.327999114990234,47359,0.0,0.0
2024-04-08 00:00:00-04:00,18.0,21.600000381469727,14.35200023651123,16.031999588012695,24733,0.0,0.0
2024-04-15 00:00:00-04:00,16.031999588012695,16.031999588012695,12.239999771118164,12.239999771118164,4969,0.0,0.0
2024-04-22 00:00:00-04:00,13.008000373840332,17.08799934387207,12.239999771118164,14.15999984741211,6524,0.0,0.0
2024-04-29 00:00:00-04:00,14.35200023651123,16.944000244140625,12.479999542236328,14.880000114440918,6015,0.0,0.0
2024-05-06 00:00:00-04:00,15.84000015258789,16.559999465942383,13.055999755859375,14.064000129699707,28443,0.0,0.0
2024-05-13 00:00:00-04:00,13.776000022888184,18.239999771118164,12.479999542236328,14.447999954223633,34708,0.0,0.0
2024-05-20 00:00:00-04:00,15.071999549865723,18.624000549316406,12.239999771118164,13.920000076293945,146979,0.0,0.0
2024-05-27 00:00:00-04:00,13.48799991607666,15.791999816894531,12.04800033569336,14.640000343322754,49242,0.0,0.0
2024-06-03 00:00:00-04:00,14.208000183105469,17.520000457763672,13.008000373840332,15.887999534606934,86895,0.0,0.0
2024-06-10 00:00:00-04:00,15.02400016784668,16.31999969482422,13.104000091552734,14.064000129699707,31881,0.0,0.0
2024-06-17 00:00:00-04:00,13.680000305175781,14.880000114440918,12.288000106811523,14.880000114440918,15027,0.0,0.0
2024-06-24 00:00:00-04:00,14.880000114440918,14.880000114440918,12.288000106811523,12.720000267028809,8870,0.0,0.0
2024-07-01 00:00:00-04:00,13.199999809265137,13.871999740600586,11.184000015258789,11.616000175476074,7517,0.0,0.0
2024-07-08 00:00:00-04:00,12.0,13.4399995803833,11.184000015258789,11.807999610900879,13742,0.0,0.0
2024-07-15 00:00:00-04:00,12.479999542236328,13.776000022888184,10.5600004196167,10.656000137329102,17222,0.0,0.0
2024-07-22 00:00:00-04:00,11.184000015258789,12.192000389099121,8.15999984741211,9.64799976348877,29774,0.0,0.0
2024-07-29 00:00:00-04:00,10.5600004196167,11.520000457763672,8.640000343322754,9.168000221252441,17595,0.0,0.0
2024-08-05 00:00:00-04:00,9.02400016784668,12.239999771118164,7.248000144958496,9.791999816894531,54227,0.0,0.0
2024-08-12 00:00:00-04:00,9.84000015258789,11.039999961853027,9.407999992370605,10.5600004196167,7511,0.0,0.0
2024-08-19 00:00:00-04:00,10.895999908447266,11.904000282287598,9.600000381469727,10.416000366210938,11703,0.0,0.0
2024-08-26 00:00:00-04:00,11.039999961853027,14.880000114440918,6.76800012588501,7.199999809265137,376836,0.0,0.0
2024-09-02 00:00:00-04:00,6.5279998779296875,7.440000057220459,5.808000087738037,6.144000053405762,25018,0.0,0.0
2024-09-09 00:00:00-04:00,6.0,7.440000057220459,5.423999786376953,6.144000053405762,27146,0.0,0.0
2024-09-16 00:00:00-04:00,5.952000141143799,36.720001220703125,5.4720001220703125,12.479999542236328,11943500,0.0,0.0
2024-09-23 00:00:00-04:00,16.224000930786133,18.719999313354492,12.144000053405762,12.576000213623047,1301301,0.0,0.0
2024-09-30 00:00:00-04:00,12.0,12.239999771118164,9.600000381469727,10.5600004196167,133566,0.0,0.0
2024-10-07 00:00:00-04:00,10.5600004196167,12.960000038146973,9.696000099182129,12.239999771118164,100606,0.0,0.0
2024-10-14 00:00:00-04:00,11.855999946594238,12.288000106811523,10.319999694824219,12.239999771118164,60482,0.0,0.0
2024-10-21 00:00:00-04:00,11.855999946594238,12.960000038146973,10.607999801635742,10.895999908447266,67838,0.0,0.0
2024-10-28 00:00:00-04:00,10.895999908447266,11.039999961853027,9.071999549865723,9.215999603271484,29700,0.0,0.0
2024-11-04 00:00:00-05:00,9.119999885559082,10.223999977111816,7.296000003814697,8.880000114440918,316729,0.0,0.0
2024-11-11 00:00:00-05:00,13.4399995803833,13.727999687194824,8.399999618530273,8.496000289916992,1648050,0.0,0.0
2024-11-18 00:00:00-05:00,7.110000133514404,8.649999618530273,5.800000190734863,7.059999942779541,236400,0.0,0.020833333333333332
2024-11-25 00:00:00-05:00,6.440000057220459,8.600000381469727,6.440000057220459,8.600000381469727,106200,0.0,0.0
2024-12-02 00:00:00-05:00,7.889999866485596,8.5600004196167,3.680000066757202,3.880000114440918,420900,0.0,0.0
2024-12-09 00:00:00-05:00,3.9100000858306885,4.25,2.799999952316284,2.9100000858306885,636600,0.0,0.0
2024-12-16 00:00:00-05:00,2.9200000762939453,3.5899999141693115,2.569999933242798,2.9100000858306885,1092500,0.0,0.0
2024-12-23 00:00:00-05:00,2.880000114440918,3.119999885559082,2.6600000858306885,2.950000047683716,336300,0.0,0.0
2024-12-30 00:00:00-05:00,2.859999895095825,2.940000057220459,2.4700000286102295,2.6449999809265137,513900,0.0,0.0
2025-01-06 00:00:00-05:00,2.680000066757202,2.930000066757202,2.25,2.5,2409500,0.0,0.0
2025-01-13 00:00:00-05:00,2.5,2.690000057220459,2.0,2.25,1072100,0.0,0.0
2025-01-20 00:00:00-05:00,2.259999990463257,2.2699999809265137,1.75,1.899999976158142,1294100,0.0,0.0
2025-01-27 00:00:00-05:00,1.899999976158142,7.239999771118164,1.8200000524520874,3.7799999713897705,159325700,0.0,0.0
2025-02-03 00:00:00-05:00,3.2799999713897705,3.700000047683716,2.8499999046325684,3.069999933242798,2611700,0.0,0.0
2025-02-10 00:00:00-05:00,3.059999942779541,3.190000057220459,2.119999885559082,2.2899999618530273,895900,0.0,0.0
2025-02-17 00:00:00-05:00,2.259999990463257,2.490000009536743,2.0399999618530273,2.180000066757202,415200,0.0,0.0
2025-02-24 00:00:00-05:00,2.2899999618530273,2.3299999237060547,1.1200000047683716,1.2799999713897705,813000,0.0,0.0
2025-03-03 00:00:00-05:00,1.2300000190734863,1.2999999523162842,0.6480000019073486,0.8930000066757202,1964100,0.0,0.0
2025-03-10 00:00:00-04:00,0.8410000205039978,0.9539999961853027,0.6769999861717224,0.8299999833106995,557200,0.0,0.0
2025-03-17 00:00:00-04:00,0.8569999933242798,0.8999999761581421,0.7319999933242798,0.7829999923706055,174100,0.0,0.0
2025-03-24 00:00:00-04:00,0.8140000104904175,0.8370000123977661,0.6470000147819519,0.7440000176429749,169300,0.0,0.0
2025-03-31 00:00:00-04:00,0.7089999914169312,0.8500000238418579,0.6019999980926514,0.6980000138282776,181300,0.0,0.0
2025-04-07 00:00:00-04:00,0.6880000233650208,2.0,0.5210000276565552,0.8050000071525574,6667700,0.0,0.0
2025-04-14 00:00:00-04:00,0.7179999947547913,0.800000011920929,0.46000000834465027,0.527999997138977,25407200,0.0,0.0
2025-04-21 00:00:00-04:00,0.5070000290870667,0.5870000123977661,0.4350000023841858,0.5600000023841858,915900,0.0,0.0
2025-04-28 00:00:00-04:00,0.5759999752044678,0.6299999952316284,0.4429999887943268,0.5709999799728394,4877800,0.0,0.0
2025-05-05 00:00:00-04:00,0.5630000233650208,0.6899999976158142,0.5099999904632568,0.6000000238418579,2255000,0.0,0.0
