Date,Dividends
2011-12-23 00:00:00-05:00,11.436
2012-12-24 00:00:00-05:00,2.724
2013-12-23 00:00:00-05:00,0.249
2014-12-22 00:00:00-05:00,1.158
2015-12-21 00:00:00-05:00,1.917
2016-12-19 00:00:00-05:00,1.14
2017-12-18 00:00:00-05:00,2.61
2018-12-20 00:00:00-05:00,5.055
2019-12-23 00:00:00-05:00,0.645
2020-12-21 00:00:00-05:00,0.535
2021-12-20 00:00:00-05:00,5.892
2022-12-19 00:00:00-05:00,1.187
2024-12-23 00:00:00-05:00,0.997
