Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-01-01 00:00:00-05:00,24.408372811748702,24.48016287382681,23.135308734203026,23.173595428466797,2001900,0.0,0.0,0.0
2016-01-08 00:00:00-05:00,23.03001718993002,23.25974283320173,21.938819927965124,22.762004852294922,3277100,0.0,0.0,0.0
2016-01-15 00:00:00-05:00,21.996250816896094,22.545679758807147,20.503033227225362,21.5272274017334,2697100,0.0,0.0,0.0
2016-01-22 00:00:00-05:00,21.843101625275224,22.168546760459463,20.74233217424487,20.93377113342285,1210500,0.0,0.0,0.0
2016-01-29 00:00:00-05:00,21.192204682631214,21.680372231710095,20.742325643611842,21.010339736938477,1508400,0.0,0.0,0.0
2016-02-05 00:00:00-05:00,20.847622439909838,20.847622439909838,18.330208869843023,18.818376541137695,4219700,0.0,0.0,0.0
2016-02-12 00:00:00-05:00,18.73223187801165,20.04358465234909,18.503462869778936,19.65113639831543,1562500,0.0,0.0,0.0
2016-02-19 00:00:00-05:00,19.612847659632973,21.010347774584968,19.526700304739485,20.97205924987793,1198900,0.0,0.0,0.0
2016-02-26 00:00:00-05:00,21.287928567073447,22.120685577392578,21.05820293594676,22.120685577392578,1029100,0.0,0.0,0.0
2016-03-04 00:00:00-05:00,22.139826579126645,22.493988045273767,21.555941322404074,21.82395362854004,1080400,0.0,0.0,0.0
2016-03-11 00:00:00-05:00,22.00582128175215,22.551419869826645,21.709092577407546,22.41741371154785,929600,0.0,0.0,0.0
2016-03-18 00:00:00-04:00,22.39827282442831,22.829009577583516,21.862246284933033,22.130260467529297,798400,0.0,0.0,0.0
2016-03-25 00:00:00-04:00,22.18768681820092,23.001299502027784,21.910100562549513,22.943866729736328,575600,0.0,0.0,0.0
2016-04-01 00:00:00-04:00,22.762003724625316,23.192738599783986,22.379125845777118,22.446130752563477,924800,0.0,0.0,0.0
2016-04-08 00:00:00-04:00,22.752432172874922,22.76200430265891,21.747380453920997,22.47484588623047,1007400,0.0,0.0,0.0
2016-04-15 00:00:00-04:00,22.465271451327858,22.73520073672702,22.24511796597687,22.513132095336914,812400,0.0,0.0,0.0
2016-04-22 00:00:00-04:00,22.608853874837376,23.451181213061016,22.4844180133573,22.972585678100586,904900,0.0,0.0,0.0
2016-04-29 00:00:00-04:00,22.65671099907087,23.039587033188653,22.044109344482422,22.044109344482422,1010600,0.0,0.0,0.0
2016-05-06 00:00:00-04:00,21.555939890825794,22.158969365280083,21.144347504369584,21.87181282043457,1188200,0.0,0.0,0.0
2016-05-13 00:00:00-04:00,21.82395298472961,22.292978158025036,21.680374707007083,22.053680419921875,1237900,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,22.187690045107928,23.18795482011516,22.01539535456932,23.15445327758789,1211200,0.0,0.0,0.0
2016-05-27 00:00:00-04:00,22.95344134994033,23.652190390727103,22.781146665757934,23.642620086669922,584500,0.0,0.0,0.0
2016-06-03 00:00:00-04:00,23.451177994467283,23.738334545753457,23.29802759035508,23.41288948059082,873500,0.0,0.0,0.0
2016-06-10 00:00:00-04:00,23.10659157499799,23.31717477637818,22.704571257277774,23.164024353027344,1179100,0.0,0.0,0.0
2016-06-17 00:00:00-04:00,23.106596205801267,23.73834228515625,23.001306409707052,23.73834228515625,1205100,0.07,0.0,0.0
2016-06-24 00:00:00-04:00,22.722791123951275,22.953186757721294,21.484412532537966,22.93398666381836,1190000,0.0,0.0,0.0
2016-07-01 00:00:00-04:00,22.90519024967406,23.375581603096283,22.185203147921744,23.231584548950195,629200,0.0,0.0,0.0
2016-07-08 00:00:00-04:00,23.404379780791672,24.36436257761043,23.404379780791672,24.220365524291992,968300,0.0,0.0,0.0
2016-07-15 00:00:00-04:00,24.201169967651367,24.556364474737897,24.057172887327397,24.201169967651367,851800,0.0,0.0,0.0
2016-07-22 00:00:00-04:00,24.42196081412167,25.084347569999498,24.258763679118065,25.065149307250977,719500,0.0,0.0,0.0
2016-07-29 00:00:00-04:00,24.882759261231136,24.972038075114778,24.38356766523661,24.681161880493164,746400,0.0,0.0,0.0
2016-08-05 00:00:00-04:00,24.661958967858485,24.98739198411716,24.585160416092986,24.949953079223633,656600,0.0,0.0,0.0
2016-08-12 00:00:00-04:00,24.90195900034455,25.52594757080078,24.80596033619231,25.52594757080078,945200,0.0,0.0,0.0
2016-08-19 00:00:00-04:00,25.381944395317934,26.04817265747036,25.353144253681148,25.881134033203125,749200,0.0,0.0,0.0
2016-08-26 00:00:00-04:00,25.88113877071205,26.015537625263484,25.449147553215482,26.005937576293945,932500,0.0,0.0,0.0
2016-09-02 00:00:00-04:00,26.149931704565777,26.764320121265218,26.09521344572447,26.524324417114258,2239900,0.0,0.0,0.0
2016-09-09 00:00:00-04:00,26.36112427836495,26.409124512369917,25.593138844502537,25.861934661865234,987600,0.12,0.0,0.0
2016-09-16 00:00:00-04:00,25.92799105544761,26.67430083173452,25.76407284951148,26.651159286499023,758600,0.0,0.0,0.0
2016-09-23 00:00:00-04:00,26.901858443893218,26.950070763868844,26.390820725935292,26.622234344482422,1220400,0.0,0.0,0.0
2016-09-30 00:00:00-04:00,26.766864223636173,27.25861879020497,26.67044143505395,26.728294372558594,1266000,0.0,0.0,0.0
2016-10-07 00:00:00-04:00,26.65115981455282,26.758188773720633,25.441059093159648,25.61944007873535,1039200,0.0,0.0,0.0
2016-10-14 00:00:00-04:00,25.677290112560023,25.88942061752204,24.91555393678406,25.05054473876953,893200,0.0,0.0,0.0
2016-10-21 00:00:00-04:00,25.15661342261067,25.686936079128188,25.089118012411564,25.23375129699707,742000,0.0,0.0,0.0
2016-10-28 00:00:00-04:00,25.195178003627067,25.659934415034996,24.82877361004719,25.05054473876953,802500,0.0,0.0,0.0
2016-11-04 00:00:00-04:00,25.214464907097035,26.699371201854525,24.944483281949775,26.12083625793457,987000,0.0,0.0,0.0
2016-11-11 00:00:00-05:00,26.053343645942615,27.124597009763164,26.053343645942615,26.9789981842041,1165200,0.0,0.0,0.0
2016-11-18 00:00:00-05:00,27.0657758236248,27.085060751023686,26.535453193938764,26.63187599182129,1168600,0.0,0.0,0.0
2016-11-25 00:00:00-05:00,26.631880426082976,26.747586331517752,25.24339668708022,25.31089210510254,822600,0.0,0.0,0.0
2016-12-02 00:00:00-05:00,25.349457541308215,26.68008625620616,25.178789797338393,26.545095443725586,1068500,0.0,0.0,0.0
2016-12-09 00:00:00-05:00,26.612595031692877,26.786155725932588,26.060094469222953,26.140125274658203,1119200,0.0,0.0,0.0
2016-12-16 00:00:00-05:00,26.072623637285293,26.381175091601516,25.60015215386287,25.60979461669922,1189900,0.0,0.0,0.0
2016-12-23 00:00:00-05:00,25.600153026334013,26.062982062693624,25.445877293918077,25.532657623291016,736700,0.134,0.0,0.0
2016-12-30 00:00:00-05:00,25.68903150685519,26.503018311807534,25.577593079166412,26.4351863861084,1508900,0.0,0.0,0.0
2017-01-06 00:00:00-05:00,26.473949847391417,27.084440947954842,26.331502786458017,26.880943298339844,3126300,0.0,0.0,0.0
2017-01-13 00:00:00-05:00,26.97784854936372,27.31701008786077,26.75497165342743,27.065061569213867,1756900,0.0,0.0,0.0
2017-01-20 00:00:00-05:00,27.16195935504826,27.79182959360761,26.84217896634697,27.491430282592773,3057200,0.0,0.0,0.0
2017-01-27 00:00:00-05:00,27.249171482112132,27.646474320531144,26.855744489449805,27.559261322021484,3533300,0.0,0.0,0.0
2017-02-03 00:00:00-05:00,27.656168849844004,28.41879567474416,27.559265298818854,28.363561630249023,2827700,0.0,0.0,0.0
2017-02-10 00:00:00-05:00,28.305418390665032,28.62520066353247,28.198826147990722,28.363561630249023,2603900,0.0,0.0,0.0
2017-02-17 00:00:00-05:00,28.37325558074129,28.964363801313045,28.256970935877003,28.51861000061035,1870300,0.0,0.0,0.0
2017-02-24 00:00:00-05:00,28.353872079136845,28.557367879933054,27.820903454052434,27.869356155395508,2357300,0.0,0.0,0.0
2017-03-03 00:00:00-05:00,27.84997426582209,27.91780619745032,27.394529976117163,27.510812759399414,1602400,0.0,0.0,0.0
2017-03-10 00:00:00-05:00,27.617406695264684,28.256967544555664,27.598025615399745,28.256967544555664,1656800,0.0,0.0,0.0
2017-03-17 00:00:00-04:00,28.266654828922373,28.567054139104922,27.685235437908737,28.130990982055664,1501200,0.0,0.0,0.0
2017-03-24 00:00:00-04:00,28.208514734362655,28.734698263014963,28.01470764573432,28.470151901245117,1108600,0.0,0.0,0.0
2017-03-31 00:00:00-04:00,28.586432566682603,28.722096400972834,27.879039933196232,28.12129783630371,1494100,0.0,0.0,0.0
2017-04-07 00:00:00-04:00,28.17943938776009,28.295723995206092,27.617401123046875,27.617401123046875,1119400,0.0,0.0,0.0
2017-04-14 00:00:00-04:00,27.675546139292692,28.005017080688674,27.607714212819644,27.80152130126953,556600,0.0,0.0,0.0
2017-04-21 00:00:00-04:00,27.879045349158183,28.557366500665466,27.811213418835603,28.412012100219727,1782500,0.0,0.0,0.0
2017-04-28 00:00:00-04:00,28.053469802772536,28.470151901245117,27.76275916983003,28.470151901245117,1013200,0.0,0.0,0.0
2017-05-05 00:00:00-04:00,28.586438046323835,29.16785749488841,28.5379871957274,28.83838653564453,1528400,0.0,0.0,0.0
2017-05-12 00:00:00-04:00,28.71241225576225,30.039986673614237,28.58643893134258,28.77055549621582,5828400,0.0,0.0,0.0
2017-05-19 00:00:00-04:00,28.964358846244302,29.72989482728952,28.86745714843017,29.545778274536133,2436400,0.0,0.0,0.0
2017-05-26 00:00:00-04:00,29.497330241738382,30.039987564086914,29.12328425548396,30.039987564086914,1600100,0.0,0.0,0.0
2017-06-02 00:00:00-04:00,30.010913149649888,30.379146256037558,29.960523453422176,30.32100486755371,2079700,0.0,0.0,0.0
2017-06-09 00:00:00-04:00,30.33069374420779,30.37914644180847,28.693031379214844,29.148475646972656,2643400,0.0,0.0,0.0
2017-06-16 00:00:00-04:00,29.177547580955373,29.49732799545111,28.89652747667777,29.4198055267334,1598700,0.0,0.0,0.0
2017-06-23 00:00:00-04:00,29.458570616183177,29.768660541361673,28.78024936692566,29.032196044921875,2307500,0.0,0.0,0.0
2017-06-30 00:00:00-04:00,29.080649470983804,29.22600389597518,28.5573713230767,28.586442947387695,926000,0.0,0.0,0.0
2017-07-07 00:00:00-04:00,28.75117652483197,29.79773090209628,28.693035128395525,29.71051788330078,1682100,0.0,0.0,0.0
2017-07-14 00:00:00-04:00,29.3422799208468,29.9140087596183,29.19692369029578,29.7492733001709,1395700,0.0,0.0,0.0
2017-07-21 00:00:00-04:00,29.72989816558058,29.72989816558058,28.47015562144824,28.789936065673828,1671400,0.0,0.0,0.0
2017-07-28 00:00:00-04:00,28.84808262375006,28.84808262375006,28.11646244037422,28.46047019958496,1730200,0.0,0.0,0.0
2017-08-04 00:00:00-04:00,28.489538347001766,28.547679745231164,27.50112533569336,27.50112533569336,1411200,0.0,0.0,0.0
2017-08-11 00:00:00-04:00,27.53988638822503,28.320925854998983,27.53988638822503,27.75307273864746,1234300,0.0,0.0,0.0
2017-08-18 00:00:00-04:00,27.73368982591999,28.27634709481275,27.617405201302265,28.208515167236328,858100,0.0,0.0,0.0
2017-08-25 00:00:00-04:00,28.441080384984307,28.857764306146823,27.966255080116706,28.819002151489258,1024400,0.0,0.0,0.0
2017-09-01 00:00:00-04:00,29.051573887604754,29.10971712830314,28.547676891241334,28.906219482421875,813700,0.0,0.0,0.0
2017-09-08 00:00:00-04:00,29.264758364205473,29.42949382874043,28.87229985650362,29.255067825317383,1370800,0.0,0.0,0.0
2017-09-15 00:00:00-04:00,29.225998114852313,29.439184439451015,29.061262639572863,29.148475646972656,1129900,0.0,0.0,0.0
2017-09-22 00:00:00-04:00,29.158168803036666,29.351975914268042,28.789935661353372,29.05157470703125,1695600,0.0,0.0,0.0
2017-09-29 00:00:00-04:00,29.12909358379585,29.962461471557617,29.090333275306264,29.962461471557617,1437600,0.0,0.0,0.0
2017-10-06 00:00:00-04:00,29.943083157089863,30.136890262271383,29.26476198551761,29.33259391784668,1351200,0.0,0.0,0.0
2017-10-13 00:00:00-04:00,29.477946025508256,29.498295603621226,29.148475081342777,29.38104248046875,1291100,0.0,0.0,0.0
2017-10-20 00:00:00-04:00,29.526400682478272,29.79773027393123,29.351976496845975,29.594234466552734,1343600,0.0,0.0,0.0
2017-10-27 00:00:00-04:00,29.652373636956977,29.88494104863222,29.187238813606484,29.42949676513672,1687000,0.0,0.0,0.0
2017-11-03 00:00:00-04:00,29.29383023471649,29.544810219568898,28.88780716137262,29.070953369140625,996100,0.0,0.0,0.0
2017-11-10 00:00:00-05:00,28.98374275215868,29.361664585683773,28.587408337421603,29.26476287841797,816800,0.0,0.0,0.0
2017-11-17 00:00:00-05:00,29.36166025242207,30.35976358517914,29.27444725012867,30.272550582885742,1606500,0.0,0.0,0.0
2017-11-24 00:00:00-05:00,30.34037903210897,30.8248948345623,30.21440573671479,30.43728256225586,1259900,0.0,0.0,0.0
2017-12-01 00:00:00-05:00,30.42759781399595,30.747378230529826,29.613610963131272,30.010913848876953,1383900,0.0,0.0,0.0
2017-12-08 00:00:00-05:00,30.165957707948753,30.524500270400445,30.146578477550293,30.369455337524414,1129700,0.0,0.0,0.0
2017-12-15 00:00:00-05:00,30.408217789036204,31.49353424391658,30.397558749495712,30.853973388671875,1465100,0.0,0.0,0.0
2017-12-22 00:00:00-05:00,30.873354468717235,30.92180532054911,30.669856824803997,30.853973388671875,680800,0.004,0.0,0.0
2017-12-29 00:00:00-05:00,30.945080983679706,31.756260758419398,30.66402549571968,31.623489379882812,1281200,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,31.73979197713297,32.15652847290039,31.59441740529636,32.15652847290039,1451300,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,32.19529474218956,32.582954096026924,31.79794177871468,32.03053665161133,1461900,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,32.11775829919274,32.563568187093864,31.9820773504427,32.21467590332031,1049000,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,32.35036896656099,32.689571465459835,31.96367442078635,32.340675354003906,803400,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,32.156530465703085,32.156530465703085,29.81117767894585,29.995317459106445,1669000,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,30.412052123676876,32.796171957596535,29.59893307478823,32.74771499633789,1542700,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,32.815553385443486,33.3796016949795,32.67017881392406,32.78647994995117,988900,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,32.94154452988202,33.78470743486616,32.563571382240504,32.85432052612305,1408700,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,32.71863607915192,34.80231857299805,32.71863607915192,34.80231857299805,2576400,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,35.03491783014978,35.26751271484316,34.686990427687796,34.860469818115234,1340700,0.0,0.0,0.0
2018-03-16 00:00:00-04:00,34.93799078564378,35.054288196606464,33.485228830357755,33.56179428100586,1416900,0.0,0.0,0.0
2018-03-23 00:00:00-04:00,33.54241066535285,33.959147058536246,32.48603296819484,33.21289825439453,1613000,0.0,0.0,0.0
2018-03-30 00:00:00-04:00,33.33889483500782,34.453419574919295,32.708943336384515,34.29835510253906,1281000,0.0,0.0,0.0
2018-04-06 00:00:00-04:00,34.08513429106134,35.06882841466607,33.56179409609854,34.96706771850586,1437600,0.0,0.0,0.0
2018-04-13 00:00:00-04:00,35.122130989191064,35.98661441546531,34.67631748665877,35.829612731933594,3178600,0.0,0.0,0.0
2018-04-20 00:00:00-04:00,35.7908479315925,35.90132992004323,34.41464769765998,35.29657745361328,1871200,0.0,0.0,0.0
2018-04-27 00:00:00-04:00,35.30626945420451,35.49040732558309,34.50187011165121,34.97675704956055,1430000,0.0,0.0,0.0
2018-05-04 00:00:00-04:00,34.79262932684007,37.14767379170293,34.68602179761952,37.02168273925781,1771200,0.0,0.0,0.0
2018-05-11 00:00:00-04:00,36.43050401353396,36.526449326277664,35.64548783474007,36.05931854248047,1945400,0.0,0.0,0.0
2018-05-18 00:00:00-04:00,36.06220891535439,36.449871880891116,35.55824853896785,36.29480743408203,1567500,0.0,0.0,0.0
2018-05-25 00:00:00-04:00,36.30450230688633,36.721238757840666,35.8586924235026,36.34326934814453,1894700,0.0,0.0,0.0
2018-06-01 00:00:00-04:00,36.45957524278788,37.428729317162045,36.42081188955526,36.88600540161133,2329700,0.0,0.0,0.0
2018-06-08 00:00:00-04:00,36.866614099087464,38.446332245198334,36.82784705700375,38.145896911621094,2661300,0.0,0.0,0.0
2018-06-15 00:00:00-04:00,37.826075718746395,38.04898067319193,37.10890389957881,37.28335189819336,1682900,0.0,0.0,0.0
2018-06-22 00:00:00-04:00,37.33181819757137,37.36089163894082,35.1124543129713,35.7230224609375,2601500,0.0,0.0,0.0
2018-06-29 00:00:00-04:00,35.868386854620695,36.39366812965917,35.48557428930536,36.12036895751953,1152100,0.0,0.0,0.0
2018-07-06 00:00:00-04:00,36.1203739863842,37.826083586823586,35.99438291739366,37.76793670654297,1787800,0.0,0.0,0.0
